CODI_ENS,MUNICIPI,ANY_ELECCIO,SIGLES_CANDIDATURA,VOTS,% VOTS,REGIDORS/ES
4305090004,Creixell,2023,UPC-FIC,176,10.66,1
4305090004,Creixell,2023,CM,168,10.18,1
4305090004,Creixell,2023,PP,138,8.36,1
4305090004,Creixell,2023,ERC-AM,136,8.24,1
4305090004,Creixell,2023,VALENTS,114,6.9,1
4305090004,Creixell,2023,CC - AMUNT,104,6.3,0
4305090004,Creixell,2023,CECP-C,28,1.69,0
1705830008,Crespià,2023,CM,90,62.06,5
1705830008,Crespià,2023,SomC-AM,52,35.86,2
1790110007,"Cruïlles, Monells i Sant Sadurní de l'Heura",2023,AVENÇ - AM,361,89.35,9
807490004,Cubelles,2023,CM,1699,27.81,5
807490004,Cubelles,2023,PSC-CP,1331,21.78,4
807490004,Cubelles,2023,VOX,628,10.27,2
807490004,Cubelles,2023,JxCUB - ARA PL,574,9.39,2
807490004,Cubelles,2023,ERC-AM,522,8.54,1
807490004,Cubelles,2023,PP,401,6.56,1
807490004,Cubelles,2023,CECP - C),395,6.46,1
807490004,Cubelles,2023,CUP-AMUNT,313,5.12,1
807490004,Cubelles,2023,Cs,165,2.7,0
2507910007,Cubells,2023,CM,138,60.52,5
2507910007,Cubells,2023,ERC-AM,82,35.96,2
4305160009,Cunit,2023,CM,1528,30.56,6
4305160009,Cunit,2023,PSC,1173,23.46,5
4305160009,Cunit,2023,ERC-AM,621,12.42,2
4305160009,Cunit,2023,VOX,497,9.94,2
4305160009,Cunit,2023,PP,381,7.62,1
4305160009,Cunit,2023,ECPC-C,348,6.96,1
4305160009,Cunit,2023,CUP - AMUNT,137,2.74,0
4305160009,Cunit,2023,Cs,108,2.16,0
4305160009,Cunit,2023,ARA PL,81,1.62,0
4305160009,Cunit,2023,VALENTS,45,0.9,0
1706000000,Darnius,2023,TXD-T,182,62.54,5
1706000000,Darnius,2023,ERC-AM,106,36.42,2
1706170005,Das,2023,AM,129,71.27,5
1706170005,Das,2023,CM,45,24.86,2
4390180001,Deltebre,2023,CM,3779,64.53,12
4390180001,Deltebre,2023,ERC-AM,1721,29.38,5
4390180001,Deltebre,2023,PSC-CP,267,4.55,0
807520002,Dosrius,2023,PSC-CP,919,36.8,5
807520002,Dosrius,2023,ERC-AM,559,22.38,3
807520002,Dosrius,2023,CM,336,13.45,2
807520002,Dosrius,2023,PP,243,9.73,1
807520002,Dosrius,2023,LA PAC,224,8.97,1
807520002,Dosrius,2023,SDP,169,6.76,1
4305370005,Duesaigües,2023,AD - AM,80,0,5
4305370005,Duesaigües,2023,PSC-CP,4,0,0
1706220002,L'Escala,2023,CP,1366,42.71,9
1706220002,L'Escala,2023,ERC-AM,409,12.78,2
1706220002,L'Escala,2023,G'E-SP-AMUNT,404,12.63,2
1706220002,L'Escala,2023,APL'E-ARA PL,332,10.38,2
1706220002,L'Escala,2023,CM,283,8.84,1
1706220002,L'Escala,2023,ECL-C,203,6.34,1
1706220002,L'Escala,2023,VOX,144,4.5,0
807650006,Esparreguera,2023,PSC-CP,2695,32.46,8
807650006,Esparreguera,2023,ERC-AM,988,11.9,3
807650006,Esparreguera,2023,CM,904,10.89,2
807650006,Esparreguera,2023,EECP - C,804,9.68,2
807650006,Esparreguera,2023,CUP-AMUNT,774,9.32,2
807650006,Esparreguera,2023,JpE- ARA PL,644,7.75,2
807650006,Esparreguera,2023,VOX,516,6.21,1
807650006,Esparreguera,2023,PP,475,5.72,1
807650006,Esparreguera,2023,3e,348,4.19,0
1706380001,Espinelves,2023,EpF-AM,84,0,3
1706380001,Espinelves,2023,CM,67,0,2
1706380001,Espinelves,2023,PSC - CP,21,0,0
2508120002,L'Espluga Calba,2023,TE-XTU,133,63.33,5
2508120002,L'Espluga Calba,2023,GREC-AM,70,33.33,2
4305420002,L'Espluga de Francolí,2023,Som Espluga-AM,989,54.25,6
4305420002,L'Espluga de Francolí,2023,CM,577,31.65,4
4305420002,L'Espluga de Francolí,2023,Nova E - PSC-CP,206,11.3,1
807710007,Esplugues de Llobregat,2023,PSC-CP,7793,43.65,11
807710007,Esplugues de Llobregat,2023,ERC-AM,2386,13.36,3
807710007,Esplugues de Llobregat,2023,PP,2352,13.17,3
807710007,Esplugues de Llobregat,2023,ECP-C,1738,9.73,2
807710007,Esplugues de Llobregat,2023,CM,1206,6.75,1
807710007,Esplugues de Llobregat,2023,VOX,1102,6.17,1
807710007,Esplugues de Llobregat,2023,Cs,435,2.43,0
807710007,Esplugues de Llobregat,2023,VALENTS,355,1.98,0
807710007,Esplugues de Llobregat,2023,MxUeP-somMEScat,119,0.66,0
807710007,Esplugues de Llobregat,2023,ARA PL,56,0.31,0
1706430008,Espolla,2023,ERC-AM,188,93.06,7
1706560009,Esponellà,2023,ERC- SomE- AM,178,67.68,5
1706560009,Esponellà,2023,CM,77,29.27,2
2508270005,Espot,2023,AM,158,69.91,5
2508270005,Espot,2023,CP,63,27.87,2
807870005,L'Espunyola,2023,PdR,121,94.53,7
825410007,L'Esquirol,2023,AUD-ERC-AM,517,49.8,6
825410007,L'Esquirol,2023,CM,336,32.36,4
825410007,L'Esquirol,2023,SC,125,12.04,1
2508860009,Estamariu,2023,CM,36,0,5
2508860009,Estamariu,2023,CxE - CP,1,0,0
807900000,L'Estany,2023,AxE-ERC-AM,176,90.25,7
2508510007,Estaràs,2023,CM,69,0,4
2508510007,Estaràs,2023,ImE-AM,30,0,1
2508510007,Estaràs,2023,PSC-CP,5,0,0
2508640003,Esterri d'Àneu,2023,ERC-AM,258,65.98,5
2508640003,Esterri d'Àneu,2023,CM,116,29.66,2
2508700000,Esterri de Cardós,2023,CP,0,0,0
2508700000,Esterri de Cardós,2023,CM,0,0,0
2508700000,Esterri de Cardós,2023,AM,0,0,0
4305550006,Falset,2023,IpF - AM,1023,71.83,9
4305550006,Falset,2023,CM,188,13.2,1
4305550006,Falset,2023,CP,172,12.07,1
1700590004,El Far d'Empordà,2023,ERC-AM,232,90.62,7
2508990004,Farrera,2023,ERC-AM,36,0,3
2508990004,Farrera,2023,CM,28,0,2
2508990004,Farrera,2023,CP,2,0,0
4305680001,La Fatarella,2023,CP,263,47.38,4
4305680001,La Fatarella,2023,EpF-AM,249,44.86,3
4305680001,La Fatarella,2023,CM,37,6.66,0
4305740003,La Febró,2023,ALF-AM,14,0,3
4305740003,La Febró,2023,PSC-CP,1,0,0
813470005,Figaró-Montmany,2023,TXF,241,45.13,5
813470005,Figaró-Montmany,2023,AM-ER-AM,137,25.65,2
813470005,Figaró-Montmany,2023,CUP-AMUNT,119,22.28,2
813470005,Figaró-Montmany,2023,CM,19,3.55,0
808040003,Fígols,2023,ERC-AM,22,0,1
808040003,Fígols,2023,CM,16,0,0
808040003,Fígols,2023,CxF-CP,0,0,0
2590840003,Fígols i Alinyà,2023,CM,125,66.84,5
2590840003,Fígols i Alinyà,2023,ERC-AM,62,33.15,2
4305800000,La Figuera,2023,LFE - AM,27,0,5
4305800000,La Figuera,2023,PSC-CP,4,0,0
1706690004,Figueres,2023,CM,6442,49.81,13
1706690004,Figueres,2023,PSC-CP,1387,10.72,3
1706690004,Figueres,2023,ERC-AM,1186,9.17,2
1706690004,Figueres,2023,VOX,856,6.61,1
1706690004,Figueres,2023,CUP-AMUNT,809,6.25,1
1706690004,Figueres,2023,PP,651,5.03,1
1706690004,Figueres,2023,FF-TE,608,4.7,0
1706690004,Figueres,2023,Cs,394,3.04,0
1706690004,Figueres,2023,MPIC,268,2.07,0
1706690004,Figueres,2023,FECP - C,167,1.29,0
4305930008,Figuerola del Camp,2023,EpF-FIC,125,88.02,7
1706750006,Flaçà,2023,CM,234,48.64,5
1706750006,Flaçà,2023,FV- ERC-AM,228,47.4,4
1706750006,Flaçà,2023,PSC-CP,10,2.07,0
4306070005,Flix,2023,ERC- EpF- AM,873,50.08,6
4306070005,Flix,2023,CM,440,25.24,3
4306070005,Flix,2023,CP,186,10.67,1
4306070005,Flix,2023,CUP-AMUNT,181,10.38,1
2509250006,La Floresta,2023,ERC-AM,53,0,4
2509250006,La Floresta,2023,CM,39,0,1
2509250006,La Floresta,2023,PSC-CP,1,0,0
2509250006,La Floresta,2023,PP,0,0,0
808260009,Fogars de la Selva,2023,IF,408,57.14,6
808260009,Fogars de la Selva,2023,ERC / ESQUERRA,118,16.52,1
808260009,Fogars de la Selva,2023,CM,87,12.18,1
808260009,Fogars de la Selva,2023,PSC-CP,80,11.2,1
808110007,Fogars de Montclús,2023,CM,137,81.54,7
1706810007,Foixà,2023,CM,132,69.1,5
1706810007,Foixà,2023,AxF - AM,55,28.79,2
808320002,Folgueroles,2023,CM,616,63.43,8
808320002,Folgueroles,2023,IpF - AM,293,30.17,3
2509310007,Fondarella,2023,SF,287,59.54,4
2509310007,Fondarella,2023,TFP - AM,190,39.41,3
808470005,Fonollosa,2023,Sumem-ERC-AM,491,88.94,9
1706940003,Fontanals de Cerdanya,2023,CM,166,60.8,5
1706940003,Fontanals de Cerdanya,2023,AFC - ARA PL,57,20.87,1
1706940003,Fontanals de Cerdanya,2023,AM,41,15.01,1
1707080001,Fontanilles,2023,CM,44,0,5
1707080001,Fontanilles,2023,PSC-CP,3,0,0
1707150006,Fontcoberta,2023,ERC-AMpFV-AM,322,41.76,4
1707150006,Fontcoberta,2023,CM,284,36.83,3
1707150006,Fontcoberta,2023,MESF,151,19.58,2
808500000,Font-rubí,2023,CM,349,49.92,5
808500000,Font-rubí,2023,AM,193,27.61,2
808500000,Font-rubí,2023,EFR-IDC,152,21.74,2
2509460009,Foradada,2023,CM,60,0,5
2509460009,Foradada,2023,ERC-AM,34,0,0
2509460009,Foradada,2023,PSC-CP,3,0,0
1790260009,Forallac,2023,CM,539,63.78,6
1790260009,Forallac,2023,TsF - AM,281,33.25,3
4306140003,Forès,2023,CM,19,0,3
4306140003,Forès,2023,ERC-AM,3,0,0
4306140003,Forès,2023,PSC-CP,0,0,0
1707360009,Fornells de la Selva,2023,CM,817,58.65,7
1707360009,Fornells de la Selva,2023,IPF-AMUNT,325,23.33,3
1707360009,Fornells de la Selva,2023,ERC-AM,193,13.85,1
1707360009,Fornells de la Selva,2023,PSC-CP,27,1.93,0
1707410007,Fortià,2023,GpF-AM,238,92.24,7
808630008,Les Franqueses del Vallès,2023,CM,2379,32.95,8
808630008,Les Franqueses del Vallès,2023,PSC-CP,2092,28.97,7
808630008,Les Franqueses del Vallès,2023,ERC+LFI - AM,816,11.3,3
808630008,Les Franqueses del Vallès,2023,SPLF - C,554,7.67,2
808630008,Les Franqueses del Vallès,2023,SAL-CUP-AMUNT,506,7,1
808630008,Les Franqueses del Vallès,2023,VOX,324,4.48,0
808630008,Les Franqueses del Vallès,2023,PP,274,3.79,0
808630008,Les Franqueses del Vallès,2023,Cs,183,2.53,0
4306290004,Freginals,2023,CM,116,51.32,4
4306290004,Freginals,2023,AF-AM,99,43.8,3
2509620002,La Fuliola,2023,CM,311,54.75,5
2509620002,La Fuliola,2023,IFB-AM,235,41.37,4
2509780001,Fulleda,2023,APF-AM,49,0,2
2509780001,Fulleda,2023,xtu,26,0,1
2509780001,Fulleda,2023,CM,0,0,0
2509780001,Fulleda,2023,PSC-CP,0,0,0
809020002,Gaià,2023,ERC-AM,61,0,3
809020002,Gaià,2023,CM,54,0,2
809020002,Gaià,2023,PSC-CP,1,0,0
4306350006,La Galera,2023,CM,289,71.71,5
4306350006,La Galera,2023,TSG-CP,100,24.81,2
808790004,Gallifa,2023,ARA PL,74,0,4
808790004,Gallifa,2023,PSC-CP,16,0,1
808790004,Gallifa,2023,CM,16,0,0
4306400000,Gandesa,2023,CM,709,44.93,5
4306400000,Gandesa,2023,ERC-AM,565,35.8,4
4306400000,Gandesa,2023,SxG - CP,141,8.93,1
4306400000,Gandesa,2023,PP,127,8.04,1
4306530008,Garcia,2023,UpG - AM,197,77.25,6
4306530008,Garcia,2023,CM,39,15.29,1
4306660009,Els Garidells,2023,TsG-AM,69,0,5
4306660009,Els Garidells,2023,PSC-CP,5,0,0
808850006,La Garriga,2023,CM,2962,40.45,8
808850006,La Garriga,2023,100% LA GARRIGA,1223,16.7,3
808850006,La Garriga,2023,ERC-AM,1013,13.83,2
808850006,La Garriga,2023,CUP-AMUNT,858,11.71,2
808850006,La Garriga,2023,PSC-CP,792,10.81,2
808850006,La Garriga,2023,LGECP-C,290,3.96,0
1707540003,Garrigàs,2023,CM,146,52.7,4
1707540003,Garrigàs,2023,SG-AM,127,45.84,3
1707670005,Garrigoles,2023,CM,39,0,4
1707670005,Garrigoles,2023,ERC- AM,36,0,1
1707670005,Garrigoles,2023,GO-AMUNT,21,0,0
1707670005,Garrigoles,2023,PSC-CP,1,0,0
1707730008,Garriguella,2023,EG-AM,306,86.68,7
808980001,Gavà,2023,PSC-CP,6657,40.06,10
808980001,Gavà,2023,ERC-AM,2632,15.84,3
808980001,Gavà,2023,PP,2205,13.27,3
808980001,Gavà,2023,ECP - C,1367,8.22,2
808980001,Gavà,2023,VOX,1334,8.02,2
808980001,Gavà,2023,CM,1140,6.86,1
808980001,Gavà,2023,Cs,522,3.14,0
808980001,Gavà,2023,VALENTS,314,1.88,0
808980001,Gavà,2023,ARA PL,120,0.72,0
2509840003,Gavet de la Conca,2023,CM,114,70.37,6
2509840003,Gavet de la Conca,2023,CXGC-CP,29,17.9,1
2509840003,Gavet de la Conca,2023,ERC-AM,17,10.49,0
809190004,Gelida,2023,PSC-GELIDA-CP,1780,52.78,8
809190004,Gelida,2023,ERC-AM,460,13.64,2
809190004,Gelida,2023,GxR - FP - FIC,437,12.95,2
809190004,Gelida,2023,CUP-AMUNT,331,9.81,1
809190004,Gelida,2023,CM,193,5.72,0
809190004,Gelida,2023,GECP-C,124,3.67,0
1707890004,Ger,2023,CM,167,90.27,7
2591230008,Gimenells i el Pla de la Font,2023,PP,362,53.07,5
2591230008,Gimenells i el Pla de la Font,2023,SOM POBLE,285,41.78,4
2591230008,Gimenells i el Pla de la Font,2023,IxGPF-CP,23,3.37,0
4306720002,Ginestar,2023,CM,264,56.17,5
4306720002,Ginestar,2023,PLA/G,157,33.4,2
4306720002,Ginestar,2023,PSC-CP,34,7.23,0
1707920002,Girona,2023,PSC-CP,8644,25.22,8
1707920002,Girona,2023,GGi-AMUNT,7988,23.31,8
1707920002,Girona,2023,CM,6949,20.27,6
1707920002,Girona,2023,ERC-AM,3151,9.19,3
1707920002,Girona,2023,PP,1791,5.22,1
1707920002,Girona,2023,VOX,1739,5.07,1
1707920002,Girona,2023,ARA GIRONA- APL,1579,4.6,0
1707920002,Girona,2023,GECP-C,892,2.6,0
1707920002,Girona,2023,VALENTS,262,0.76,0
1707920002,Girona,2023,ESCONS EN BLANC,228,0.66,0
1707920002,Girona,2023,Cs,198,0.57,0
1707920002,Girona,2023,F.N.C.,158,0.46,0
1707920002,Girona,2023,GI x GI,133,0.38,0
809240003,Gironella,2023,MxGi,1862,91.31,11
809240003,Gironella,2023,PSC-CP,111,5.44,0
809300000,Gisclareny,2023,G-AM,21,0,1
809300000,Gisclareny,2023,CxG-CP,0,0,0
4306880001,Godall,2023,ApG - AM,265,65.59,5
4306880001,Godall,2023,G-CP,130,32.17,2
2509970005,Golmés,2023,ASG - AM,538,59.18,6
2509970005,Golmés,2023,CM,189,20.79,2
2509970005,Golmés,2023,MPIC,166,18.26,1
1708060009,Gombrèn,2023,TJFG - AM,60,0,4
1708060009,Gombrèn,2023,PSC-CP,12,0,1
2510010007,Gósol,2023,ERC / ESQUERRA,77,0,4
2510010007,Gósol,2023,CM,50,0,1
2510010007,Gósol,2023,PSC-CP,0,0,0
809450006,La Granada,2023,ERC / ESQUERR,652,55.86,6
809450006,La Granada,2023,CM,373,31.96,4
809450006,La Granada,2023,SOM-CP,123,10.53,1
2510180001,La Granadella,2023,GdF - AM,187,44.63,4
2510180001,La Granadella,2023,ASG-X TU,127,30.31,2
2510180001,La Granadella,2023,CM,82,19.57,1
809580001,Granera,2023,ERC-AM,29,0,1
809580001,Granera,2023,CM,29,0,2
809580001,Granera,2023,SG-CP,0,0,0
2510230008,La Granja d'Escarp,2023,CM,344,90.28,7
2510230008,La Granja d'Escarp,2023,PP,29,7.61,0
809610007,Granollers,2023,PSC-CP,9237,41.03,13
809610007,Granollers,2023,ERC-AM,2726,12.1,4
809610007,Granollers,2023,CM,2637,11.71,3
809610007,Granollers,2023,PRIG,1519,6.74,2
809610007,Granollers,2023,PP,1443,6.4,2
809610007,Granollers,2023,VOX,1280,5.68,1
809610007,Granollers,2023,CUP- AMUNT,1102,4.89,0
809610007,Granollers,2023,GECP-C,855,3.79,0
809610007,Granollers,2023,TRIA GRAN.-APL,357,1.58,0
809610007,Granollers,2023,VALENTS,327,1.45,0
809610007,Granollers,2023,PAIS GESTORES,276,1.22,0
809610007,Granollers,2023,Cs,250,1.11,0
809610007,Granollers,2023,3e,195,0.86,0
2510390004,Granyanella,2023,CM,59,0,5
2510390004,Granyanella,2023,G-AM,19,0,0
2510390004,Granyanella,2023,PSC-CP,0,0,0
2510570005,Granyena de les Garrigues,2023,CM,52,0,5
2510570005,Granyena de les Garrigues,2023,PSC-CP,6,0,0
2510570005,Granyena de les Garrigues,2023,PP,2,0,0
2510440003,Granyena de Segarra,2023,CM,53,0,5
2510440003,Granyena de Segarra,2023,TG - AM,23,0,0
2510440003,Granyena de Segarra,2023,PSC-CP,10,0,0
4306910007,Gratallops,2023,IpG - AM,65,0,4
4306910007,Gratallops,2023,PSC-CP,45,0,1
4306910007,Gratallops,2023,ARA PL,22,0,0
4306910007,Gratallops,2023,PP,3,0,0
809770005,Gualba,2023,ERC,357,45.36,5
809770005,Gualba,2023,CM,351,44.59,4
809770005,Gualba,2023,SxG - C,65,8.25,0
1708130008,Gualta,2023,TFG - TE,112,54.9,4
1708130008,Gualta,2023,ERC-AM,52,25.49,2
1708130008,Gualta,2023,CM,34,16.66,1
1708130008,Gualta,2023,PP,3,1.47,0
809960009,Guardiola de Berguedà,2023,AD'EG,275,50.73,4
809960009,Guardiola de Berguedà,2023,CM,266,49.07,3
4307050006,Els Guiamets,2023,PAG - AMUNT,138,87.89,7
1708280001,Guils de Cerdanya,2023,CM,164,43.15,3
1708280001,Guils de Cerdanya,2023,AM,144,37.89,3
1708280001,Guils de Cerdanya,2023,ESCOLTEM,69,18.15,1
2510950006,Guimerà,2023,CM,100,90.9,7
2590310007,La Guingueta d'Àneu,2023,AM,108,62.06,5
2590310007,La Guingueta d'Àneu,2023,CM,63,36.2,2
2511090004,Guissona,2023,CM,925,57.95,9
2511090004,Guissona,2023,ERC-AM,356,22.3,3
2511090004,Guissona,2023,PSC-CP,187,11.71,1
2511090004,Guissona,2023,CUP-AMUNT,101,6.32,0
2511160009,Guixers,2023,CM,62,0,4
2511160009,Guixers,2023,EG-AM,27,0,1
2511160009,Guixers,2023,PSC-CP,0,0,0
810000000,Gurb,2023,UxG-AM,704,50.57,6
810000000,Gurb,2023,CM,667,47.91,5
4307120002,Horta de Sant Joan,2023,Més-AM,369,55.23,5
4307120002,Horta de Sant Joan,2023,CM,287,42.96,4
810170005,L'Hospitalet de Llobregat,2023,PSC-CP,31744,38.39,13
810170005,L'Hospitalet de Llobregat,2023,ERC-EUiA-AM,10561,12.77,4
810170005,L'Hospitalet de Llobregat,2023,PP,9939,12.02,4
810170005,L'Hospitalet de Llobregat,2023,VOX,8496,10.27,3
810170005,L'Hospitalet de Llobregat,2023,LHECP - C,8125,9.82,3
810170005,L'Hospitalet de Llobregat,2023,CM,3082,3.72,0
810170005,L'Hospitalet de Llobregat,2023,Cs,1988,2.4,0
810170005,L'Hospitalet de Llobregat,2023,CUP-AMUNT,1880,2.27,0
810170005,L'Hospitalet de Llobregat,2023,V..L'H,1764,2.13,0
810170005,L'Hospitalet de Llobregat,2023,VALENTS,1256,1.51,0
810170005,L'Hospitalet de Llobregat,2023,AEL'H,835,1,0
810170005,L'Hospitalet de Llobregat,2023,DECIDEIX L'H,490,0.59,0
810170005,L'Hospitalet de Llobregat,2023,UEP,364,0.44,0
810170005,L'Hospitalet de Llobregat,2023,RECORTES CERO,352,0.42,0
810170005,L'Hospitalet de Llobregat,2023,ARA PL,249,0.3,0
810170005,L'Hospitalet de Llobregat,2023,PROPONEMOS XM,141,0.17,0
810170005,L'Hospitalet de Llobregat,2023,PTDEFRV,117,0.14,0
816290004,Els Hostalets de Pierola,2023,CM,451,30.57,4
816290004,Els Hostalets de Pierola,2023,ERC-AM,397,26.91,4
816290004,Els Hostalets de Pierola,2023,CP,394,26.71,3
816290004,Els Hostalets de Pierola,2023,UHPU,96,6.5,0
816290004,Els Hostalets de Pierola,2023,CUP-AMUNT,47,3.18,0
816290004,Els Hostalets de Pierola,2023,Cs,41,2.77,0
816290004,Els Hostalets de Pierola,2023,PP,29,1.96,0
1708340003,Hostalric,2023,SxH-AM,1125,58.65,8
1708340003,Hostalric,2023,HA - IdSELVA,469,24.45,3
1708340003,Hostalric,2023,CM,129,6.72,0
1708340003,Hostalric,2023,HEC - C,98,5.1,0
1708340003,Hostalric,2023,PSC-CP,59,3.07,0
810220002,Igualada,2023,CM,6726,40.21,10
810220002,Igualada,2023,SOMHI-PSC-IO-CP,3677,21.98,5
810220002,Igualada,2023,ERC-AM,2400,14.35,3
810220002,Igualada,2023,PA-CUP- Amunt,2009,12.01,3
810220002,Igualada,2023,VOX,646,3.86,0
810220002,Igualada,2023,PP,554,3.31,0
810220002,Igualada,2023,IECP - C,308,1.84,0
810220002,Igualada,2023,VALENTS,141,0.84,0
2511550006,Isona i Conca Dellà,2023,CM,308,51.85,5
2511550006,Isona i Conca Dellà,2023,AM,275,46.29,4
1708490004,Isòvol,2023,CM,107,54.04,4
1708490004,Isòvol,2023,AM,87,43.93,3
2511210007,Ivars de Noguera,2023,UxIV- AM,137,83.53,7
2511370005,Ivars d'Urgell,2023,E-AM,543,68.56,7
2511370005,Ivars d'Urgell,2023,CM,231,29.16,2
2511420002,Ivorra,2023,ERC-AM,40,0,3
2511420002,Ivorra,2023,PSC-CP,2,0,0
1708520002,Jafre,2023,GdJ,170,72.03,5
1708520002,Jafre,2023,SJ,60,25.42,2
1708650006,La Jonquera,2023,CM,478,40.3,5
1708650006,La Jonquera,2023,ERC-AM,447,37.68,5
1708650006,La Jonquera,2023,TpLJ - SOS - CP,175,14.75,1
1708650006,La Jonquera,2023,VOX,39,3.28,0
1708650006,La Jonquera,2023,Cs,19,1.6,0
1708650006,La Jonquera,2023,PP,17,1.43,0
810380001,Jorba,2023,AM,226,48.6,4
810380001,Jorba,2023,SC.MP-somMEScat,195,41.93,3
810380001,Jorba,2023,CM,27,5.8,0
2591010007,Josa i Tuixén,2023,CM,38,0,3
2591010007,Josa i Tuixén,2023,SJT - C,37,0,1
2591010007,Josa i Tuixén,2023,CxJT - CP,4,0,1
1708710007,Juià,2023,CM,90,52.02,4
1708710007,Juià,2023,Estimem J-AM,74,42.77,3
2511800000,Juncosa,2023,CM,120,51.06,4
2511800000,Juncosa,2023,TSJ - AM,106,45.1,3
2511930008,Juneda,2023,CM,764,53.38,6
2511930008,Juneda,2023,J X TU,375,26.2,3
2511930008,Juneda,2023,PSC-CP,241,16.84,2
2512140003,Les,2023,UA-PSC-CP,302,63.31,5
2512140003,Les,2023,CDA-PNA,85,17.81,1
2512140003,Les,2023,AA-AM,82,17.19,1
2512290004,Linyola,2023,CM,650,51.26,6
2512290004,Linyola,2023,ERC-AM,380,29.96,4
2512290004,Linyola,2023,ARA-PL,124,9.77,1
2512290004,Linyola,2023,LdP - CP,50,3.94,0
810430008,La Llacuna,2023,CM,265,49.34,4
810430008,La Llacuna,2023,AxLL-AM,174,32.4,2
810430008,La Llacuna,2023,CP,87,16.2,1
1708870005,Lladó,2023,ERC-AM,242,79.34,7
1708870005,Lladó,2023,Escons en Blanc,27,8.85,0
2512350006,Lladorre,2023,AM,95,87.15,7
2512400000,Lladurs,2023,CM,67,0,5
2512400000,Lladurs,2023,PSC-CP,1,0,0
810560009,La Llagosta,2023,PSC-CP,3344,66.64,13
810560009,La Llagosta,2023,LLEC-C,600,11.95,2
810560009,La Llagosta,2023,ERC-AM,350,6.97,1
810560009,La Llagosta,2023,PP,326,6.49,1
810560009,La Llagosta,2023,VOX,228,4.54,0
810560009,La Llagosta,2023,CM,107,2.13,0
1708900000,Llagostera,2023,CM,1375,42.56,6
1708900000,Llagostera,2023,ERC-AM,1088,33.68,5
1708900000,Llagostera,2023,CUP-ALL- AMUNT,369,11.42,1
1708900000,Llagostera,2023,PSC-CP,334,10.34,1
1709040003,Llambilles,2023,CM,257,58.4,4
1709040003,Llambilles,2023,TxLL-AM,166,37.72,3
1709040003,Llambilles,2023,CP,9,2.04,0
1709110007,Llanars,2023,ERC-AM,176,89.79,7
1709260009,Llançà,2023,CM,729,32.27,4
1709260009,Llançà,2023,AxL - TE,512,22.66,3
1709260009,Llançà,2023,PSC-CP,492,21.77,2
1709260009,Llançà,2023,ERC-AM,475,21.02,2
2512530008,Llardecans,2023,CM,188,95.91,7
2512660009,Llavorsí,2023,FLL-ERC-AM,177,79.37,6
2512660009,Llavorsí,2023,CM,43,19.28,1
2512070005,Lleida,2023,PSC - CP,12897,27.48,9
2512070005,Lleida,2023,PP,7283,15.52,5
2512070005,Lleida,2023,ERC-AM,7134,15.2,5
2512070005,Lleida,2023,CM,6794,14.47,5
2512070005,Lleida,2023,VOX,3556,7.57,2
2512070005,Lleida,2023,Comúdelleida-C,2349,5,1
2512070005,Lleida,2023,ARA PL,2240,4.77,0
2512070005,Lleida,2023,CUP - AMUNT,2159,4.6,0
2512070005,Lleida,2023,Cs,634,1.35,0
2512070005,Lleida,2023,VALENTS,499,1.06,0
2512070005,Lleida,2023,ESCONS EN BLANC,343,0.73,0
1709320002,Llers,2023,CM,281,50.08,5
1709320002,Llers,2023,IxLL-AM,263,46.88,4
2512720002,Lles de Cerdanya,2023,FPSP-AM-AM,112,92.56,7
810750006,Lliçà d'Amunt,2023,PSC-CP,2319,39,8
810750006,Lliçà d'Amunt,2023,ERC-AM,1332,22.4,4
810750006,Lliçà d'Amunt,2023,LLECP - C,752,12.64,2
810750006,Lliçà d'Amunt,2023,CM,474,7.97,1
810750006,Lliçà d'Amunt,2023,PP,369,6.2,1
810750006,Lliçà d'Amunt,2023,VOX,335,5.63,1
810750006,Lliçà d'Amunt,2023,VALENTS,179,3.01,0
810750006,Lliçà d'Amunt,2023,Cs,90,1.51,0
810810007,Lliçà de Vall,2023,ERC-AM,944,31.01,4
810810007,Lliçà de Vall,2023,CM,881,28.94,4
810810007,Lliçà de Vall,2023,PSC-CP,589,19.34,3
810810007,Lliçà de Vall,2023,Cs,265,8.7,1
810810007,Lliçà de Vall,2023,FEM-ECP - C,217,7.12,1
810810007,Lliçà de Vall,2023,CUP-AMUNT,100,3.28,0
2512880001,Llimiana,2023,CM,53,0,5
2512880001,Llimiana,2023,ERC-AM,19,0,0
2512880001,Llimiana,2023,FNC,11,0,0
2512880001,Llimiana,2023,ARA PL,9,0,0
2512880001,Llimiana,2023,CP,0,0,0
810690004,Llinars del Vallès,2023,ERC-AM,1495,35.28,7
810690004,Llinars del Vallès,2023,PSC-CP,717,16.92,3
810690004,Llinars del Vallès,2023,SxLl - C,655,15.45,3
810690004,Llinars del Vallès,2023,FPA-AMUNT,547,12.91,2
810690004,Llinars del Vallès,2023,MALL,390,9.2,1
810690004,Llinars del Vallès,2023,CM,330,7.78,1
1709470005,Llívia,2023,FLL,431,58.24,6
1709470005,Llívia,2023,PerLL,191,25.81,2
1709470005,Llívia,2023,CM,87,11.75,1
1709470005,Llívia,2023,PP,26,3.51,0
4307270005,El Lloar,2023,IEL - AM,38,0,5
4307270005,El Lloar,2023,PSC-CP,6,0,0
